class_id,car_length,car_width,car_height,rated_passenger
492952,4683,1780,1465,5
265980,4360,1685,1820,8-Jul
384924,5018,1866,1459,5
304458,4630,1775,1485,5
350259,4610,1826,1425,5
559132,4868,1830,1490,5
472603,4750,1820,1488,5
125403,5213,1847,1750,7
540712,4519,1831,1694,5
378356,4572,1825,1482,5
482497,4629,1898,1655,5
739296,4685,1785,1715,7-Jun
978089,4631,1789,1470,5
693436,4725,1802,1478,5
745137,4534,1823,1483,5
289386,4582,1795,1458,5
580634,4393,1766,1524,5
392593,4470,1837,1670,5
963845,4270,1780,1622,5
654134,4620,1820,1750,5
739296,4710,1785,1745,7-Jun
580470,4562,1793,1468,5
527809,5065,1860,1467,5
576298,4680,1695,1940,8-Jul
741152,4667,1839,1660,5
682651,4761,1826,1439,5
401052,4431,1804,1535,5
349023,4666,1807,1460,5
526401,4610,1800,1450,5
175962,4475,1706,1469,5
379265,4032,1680,1450,5
124140,4650,1850,1695,5
289403,4440,1833,1545,5
961962,4487,1706,1470,5
560265,4440,1700,1783,8-Jun
654134,4620,1820,1750,5
741152,4667,1839,1663,5
291086,4834,1856,1494,5
349023,4510,1797,1477,5
349023,4567,1786,1456,5
349023,4567,1786,1455,5
961962,4487,1706,1470,5
289386,4582,1795,1458,5
580634,4393,1766,1524,5
416749,4270,1772,1605,5
651347,4065,1695,1525,5
492952,4683,1780,1465,5
409854,4649,1852,1710,5
409854,4681,1827,1710,5
409854,4640,1825,1745,5
948936,4520,1790,1750,7-Jun
603972,5036,1874,1480,5
209945,5055,1860,1491,5
510309,4661,1898,1664,5
745137,4368,1823,1483,5
304458,4630,1775,1480,5
492952,4683,1780,1465,5
597927,4855,1860,1475,5
472603,4750,1820,1488,5
651347,4065,1695,1525,5
745137,4368,1823,1483,5
745137,4534,1823,1483,5
437598,4545,1835,1700,5
961962,4487,1706,1470,5
384924,5018,1866,1461,5
378356,4572,1825,1482,5
905745,4278,1774,1646,5
603972,5036,1874,1480,5
245609,4348,1807,1574,5
245609,4348,1807,1574,5
409854,4649,1852,1710,5
743957,4544,1779,1467,5
425432,4605,1765,1460,5
905745,4278,1781,1648,5
682651,4818,1843,1432,5
914348,3987,1705,1486,5
883691,4866,1832,1464,5
597927,4855,1860,1475,5
713651,4649,1800,1416,5
321683,4655,1780,1453,5
745137,4368,1823,1483,5
924154,4587,1825,1490,5
350259,4598,1826,1425,5
923841,4855,1854,1476,5
436105,4710,1820,1470,5
281301,4872,1834,1484,5
482497,4629,1898,1655,5
527809,5065,1860,1467,5
289403,4440,1833,1545,5
437598,4549,1835,1700,5
349023,4643,1797,1477,5
743957,4544,1779,1467,5
481950,4633,1840,1535,5
714860,4720,1815,1465,5
682651,4761,1826,1439,5
587678,4294,1772,1605,5
914348,3970,1682,1462,5
481950,4633,1840,1530,5
580470,4562,1793,1468,5
732758,4565,1821,1624,5
978089,4425,1789,1470,5
924154,4587,1825,1490,5
291086,4843,1856,1484,5
425432,4605,1765,1460,5
854079,4664,1750,1505,5
923841,4855,1854,1474,5
248352,4370,1700,1460,5
270690,4415,1685,1850,5
961362,4384,1837,1612,5
354068,4665,1700,1505,5
221795,4398,1841,1591,5
739296,4710,1785,1715,7-Jun
453752,4753,1811,1453,5
416749,4270,1772,1605,5
750340,4530,1900,1700,5
526401,4610,1800,1450,5
714152,4506,1809,1685,5
682651,4761,1826,1439,5
739296,4710,1785,1745,7-Jun
401052,4431,1804,1532,5
289386,4461,1795,1474,5
175962,4475,1706,1469,5
270690,4415,1685,1850,5
482497,4629,1898,1655,5
580470,4562,1793,1468,5
412240,4680,1800,1750,7
219195,4365,1814,1695,5
437598,4549,1835,1700,5
349023,4666,1807,1460,5
950264,4545,1855,1690,5
739296,4710,1785,1745,7-Jun
379876,4590,1820,1488,5
739296,4685,1785,1715,7-Jun
739296,4710,1785,1715,7-Jun
580470,4562,1793,1468,5
245609,4348,1807,1574,5
409854,4640,1825,1745,5
308913,4445,1765,1485,5
250658,4923,1854,1470,5
248352,4120,1700,1460,5
379876,4558,1805,1505,5
219195,4335,1814,1695,5
349023,4567,1786,1455,5
786351,4570,1775,1445,5
950264,4545,1855,1690,5
175962,4475,1706,1469,5
175962,4475,1706,1469,5
621073,4400,1680,1750,8-Jul
671482,4280,1785,1658,5
198427,4547,1734,1470,5
732758,4565,1821,1624,5
614059,4783,1810,1442,5
416749,4270,1772,1605,5
291514,4160,1810,1635,5
651782,5131,1852,1502,5
526401,4610,1800,1450,5
308913,4445,1765,1485,5
308913,4445,1765,1485,5
425432,4605,1765,1460,5
923841,4855,1854,1474,5
597927,4855,1860,1475,5
714152,4506,1809,1685,5
950264,4545,1855,1690,5
392593,4470,1837,1670,5
713651,4649,1800,1416,5
321683,4655,1780,1453,5
559132,4891,1830,1490,5
619401,4500,1834,1707,5
603972,5036,1874,1480,5
416749,4270,1772,1605,5
978089,4631,1789,1470,5
745137,4534,1823,1483,5
350259,4598,1826,1425,5
883691,4866,1832,1464,5
290854,4585,1820,1685,5
651347,4065,1695,1525,5
576298,4715,1720,1940,8-Jul
883691,4866,1832,1464,5
248352,4120,1700,1460,5
714860,4720,1815,1465,5
739296,4710,1785,1715,7-Jun
453752,4755,1811,1455,5
472603,4750,1820,1488,5
587678,4294,1772,1605,5
692703,4510,1852,1677,5
914348,3970,1682,1462,5
745137,4534,1823,1483,5
739296,4710,1785,1745,7-Jun
745137,4534,1823,1483,5
580470,4562,1793,1468,5
614059,4783,1810,1442,5
401052,4452,1804,1535,5
526401,4610,1800,1450,5
348641,4579,1804,1490,5
321683,4655,1780,1453,5
559132,4891,1830,1490,5
516750,4500,1721,1715,8-Jul
735971,4587,1798,1463,5
482497,4629,1898,1655,5
614059,4714,1810,1442,5
692703,4510,1852,1677,5
739296,4710,1785,1715,7-Jun
614059,4783,1810,1442,5
304458,4630,1775,1480,5
682651,4818,1843,1432,5
654134,4620,1820,1750,5
654134,4620,1820,1750,5
732758,4565,1821,1624,5
379876,4590,1820,1488,5
125403,5266,1878,1772,7
745137,4368,1823,1483,5
628041,4255,1799,1452,5
219195,4335,1814,1695,5
248352,4120,1700,1460,5
175962,4473,1706,1469,5
321683,4655,1780,1453,5
559132,4891,1830,1490,5
194450,4475,1850,1655,5
206765,4718,1802,1471,5
905745,4278,1774,1646,5
628041,4255,1799,1452,5
349023,4643,1797,1479,5
741152,4667,1839,1663,5
739296,4710,1785,1715,7-Jun
576298,5115,1720,1960,8-Jul
289386,4461,1795,1474,5
883691,4865,1820,1475,5
714860,4720,1815,1465,5
714152,4506,1809,1685,5
871642,4524,1838,1701,5
603972,5036,1874,1480,5
739296,4710,1785,1715,7-Jun
206765,4718,1802,1471,5
621073,4400,1680,1750,8-Jul
682651,4818,1843,1432,5
356986,4873,1852,1470,5
281301,4870,1834,1472,5
597927,4855,1860,1475,5
178529,4100,1510,1830,7
349023,4510,1797,1477,5
347384,4600,1780,1445,5
175962,4473,1706,1469,5
580470,4562,1793,1468,5
923841,4855,1854,1474,5
953842,4480,1855,1645,5
175962,4473,1706,1469,5
178529,4100,1510,1830,7
103507,4270,1780,1630,5
395234,4805,1860,1458,5
453752,4755,1811,1455,5
732758,4565,1821,1624,5
580634,4393,1766,1524,5
103507,4270,1780,1630,5
468392,4915,1845,1470,5
289403,4440,1833,1545,5
302513,4354,1840,1654,5
651347,4065,1695,1525,5
973106,4816,1942,1669,5
219195,4335,1814,1695,5
281792,4462,1796,1421,5
580470,4562,1793,1468,5
453752,4645,1811,1454,5
453752,4734,1811,1453,5
125403,5266,1878,1772,7
436105,4710,1820,1470,5
281301,4870,1834,1472,5
468392,4915,1845,1470,5
871642,4524,1838,1685,5
209945,5055,1860,1491,5
416749,4270,1772,1605,5
692703,4510,1852,1677,5
289403,4440,1833,1545,5
750340,4530,1900,1700,5
245609,4348,1807,1574,5
743957,4544,1779,1467,5
425432,4605,1765,1460,5
854079,4664,1750,1505,5
392593,4470,1837,1670,5
714152,4506,1809,1685,5
206765,4718,1802,1466,5
619401,4500,1834,1707,5
281792,4319,1785,1441,5
125403,5266,1878,1772,7
384924,5018,1866,1461,5
103507,4270,1780,1630,5
321683,4655,1780,1453,5
603972,5036,1874,1480,5
290854,4585,1820,1685,5
416749,4270,1772,1605,5
628041,4255,1799,1452,5
291086,4843,1856,1484,5
136916,4850,1825,1480,5
379265,4032,1680,1450,5
739296,4710,1785,1745,7-Jun
732758,4565,1821,1624,5
614059,4783,1810,1442,5
540712,4519,1831,1694,5
978089,4425,1789,1470,5
289403,4440,1833,1545,5
745137,4368,1823,1483,5
760412,4705,1810,1680,5
953842,4480,1855,1645,5
621073,4400,1680,1770,8-Jul
178529,4100,1510,1830,7
354068,4665,1700,1505,5
741152,4667,1839,1663,5
745137,4534,1823,1483,5
437598,4549,1835,1700,5
743957,4544,1779,1467,5
250658,4923,1854,1470,5
883691,4865,1820,1475,5
356986,4860,1854,1480,5
580634,4393,1766,1524,5
348641,4579,1804,1490,5
290854,4585,1820,1685,5
379876,4558,1805,1505,5
692703,4510,1852,1677,5
978089,4425,1789,1470,5
349023,4666,1807,1460,5
953842,4480,1855,1645,5
206765,4718,1802,1471,5
219195,4335,1814,1695,5
308913,4445,1765,1485,5
281301,4872,1834,1484,5
682651,4818,1843,1432,5
654134,4620,1820,1750,5
683364,4451,1845,1675,5
651347,4065,1695,1525,5
349023,4666,1807,1460,5
350259,4598,1826,1425,5
265980,4360,1685,1820,8-Jul
221795,4398,1841,1591,5
732758,4565,1821,1624,5
750340,4530,1900,1700,5
745137,4368,1823,1483,5
591790,4630,1775,1480,5
206765,4718,1802,1466,5
621073,4400,1680,1750,8-Jul
683364,4451,1845,1675,5
290854,4585,1820,1685,5
587678,4294,1772,1605,5
587678,4294,1772,1605,5
587678,4294,1772,1605,5
914348,3970,1682,1462,5
651347,4065,1695,1525,5
304458,4630,1775,1480,5
289403,4440,1833,1545,5
745137,4368,1823,1483,5
628041,4275,1799,1446,5
304458,4630,1775,1480,5
735971,4587,1798,1463,5
603972,5036,1874,1480,5
692703,4510,1852,1677,5
649213,4730,1824,1426,5
349023,4643,1797,1477,5
349023,4666,1807,1460,5
591790,4630,1775,1480,5
356986,4860,1854,1480,5
248352,4120,1700,1460,5
349023,4666,1807,1460,5
289386,4582,1795,1458,5
559132,4891,1830,1490,5
619401,4500,1834,1707,5
360648,4160,1700,1495,5
654134,4620,1820,1750,5
453752,4760,1811,1455,5
409854,4640,1825,1745,5
304458,4630,1775,1480,5
250658,4923,1854,1470,5
736094,4465,1725,1685,7-Jun
347384,4600,1780,1445,5
321683,4655,1780,1453,5
714152,4506,1809,1685,5
540712,4519,1831,1694,5
978089,4631,1789,1470,5
978089,4631,1789,1470,5
492952,4683,1780,1465,5
436105,4710,1820,1470,5
270690,4415,1685,1850,5
354068,4665,1700,1505,5
713651,4649,1800,1416,5
741152,4667,1839,1660,5
221795,4398,1841,1591,5
125403,5213,1847,1750,7
468392,4915,1845,1470,5
221795,4398,1841,1591,5
453752,4753,1811,1453,5
924154,4587,1825,1490,5
289403,4440,1833,1545,5
245609,4348,1807,1574,5
219195,4335,1814,1695,5
409854,4640,1825,1745,5
384924,5018,1866,1459,5
281301,4872,1834,1484,5
714860,4720,1815,1465,5
963845,4270,1780,1622,5
379876,4590,1820,1488,5
378536,4510,1850,1662,5
693436,4725,1802,1478,5
281301,4872,1834,1484,5
950264,4545,1855,1690,5
671482,4280,1785,1658,5
289386,4582,1795,1458,5
281301,4872,1834,1484,5
103507,4270,1780,1630,5
950264,4545,1855,1690,5
186250,4370,1809,1461,5
560265,4440,1700,1783,8-Jun
198427,4590,1734,1470,5
453752,4760,1811,1455,5
683364,4451,1845,1675,5
714152,4506,1809,1685,5
194450,4475,1850,1655,5
198427,4590,1734,1470,5
739296,4710,1785,1715,7-Jun
379876,4590,1820,1488,5
472603,4750,1820,1488,5
304458,4630,1775,1485,5
963845,4270,1780,1622,5
741152,4667,1839,1660,5
379876,4590,1820,1488,5
540712,4519,1831,1694,5
914348,3970,1682,1462,5
136916,4850,1825,1480,5
221795,4398,1841,1591,5
401052,4431,1804,1532,5
914348,3970,1682,1462,5
349023,4567,1786,1454,5
591790,4630,1775,1485,5
597927,4845,1830,1460,5
347384,4600,1780,1445,5
194450,4475,1850,1655,5
560265,4440,1700,1783,8-Jun
741152,4667,1839,1663,5
290854,4585,1820,1685,5
248352,4370,1700,1460,5
496459,4420,1760,1670,5
270690,4415,1685,1850,5
178529,3797,1510,1820,7
221795,4398,1841,1591,5
453752,4755,1811,1455,5
209945,5055,1860,1491,5
510309,4661,1898,1664,5
412240,4680,1800,1750,7
628041,4255,1799,1452,5
425432,4605,1765,1460,5
576298,5115,1720,1960,8-Jul
883691,4866,1832,1464,5
714152,4506,1809,1685,5
560265,4440,1700,1783,8-Jun
198427,4547,1734,1470,5
614059,4714,1810,1442,5
628041,4255,1799,1452,5
245609,4348,1807,1574,5
304458,4630,1775,1480,5
250658,4923,1854,1470,5
736094,4465,1725,1685,7-Jun
416749,4270,1772,1605,5
125403,5203,1878,1805,7
750340,4530,1900,1700,5
628041,4255,1799,1452,5
354068,4631,1760,1503,5
510309,4661,1898,1664,5
379876,4590,1820,1488,5
745137,4368,1823,1483,5
741152,4667,1839,1663,5
614059,4714,1810,1442,5
851857,4812,1903,1680,5
425432,4605,1765,1460,5
883691,4866,1832,1464,5
356986,4860,1854,1480,5
736094,4465,1725,1685,7-Jun
347384,4600,1780,1445,5
347384,4600,1780,1445,5
871642,4524,1838,1695,5
739296,4710,1785,1745,7-Jun
384924,5018,1866,1459,5
603972,5036,1874,1480,5
209945,5055,1860,1491,5
745137,4368,1823,1483,5
437598,4549,1835,1700,5
851857,4812,1903,1680,5
516750,4530,1721,1730,8-Jul
270690,4415,1685,1850,5
354068,4631,1760,1503,5
735971,4587,1798,1463,5
654134,4620,1820,1750,5
379876,4590,1820,1488,5
356986,4860,1854,1480,5
248352,4370,1700,1460,5
714860,4720,1815,1465,5
103507,4270,1780,1630,5
496459,4420,1760,1670,5
621073,4400,1680,1750,8-Jul
178529,3797,1510,1820,7
961362,4384,1837,1594,5
851857,4812,1903,1680,5
526401,4610,1800,1450,5
281301,4872,1834,1484,5
580634,4393,1766,1524,5
321683,4655,1780,1453,5
559132,4891,1830,1490,5
136916,4850,1825,1480,5
350259,4598,1826,1425,5
576298,5055,1695,1960,8-Jul
281301,4870,1834,1472,5
347384,4600,1780,1445,5
953842,4480,1855,1645,5
950264,4545,1855,1690,5
496459,4420,1760,1670,5
693436,4725,1802,1478,5
750340,4530,1900,1700,5
245609,4348,1807,1574,5
569154,4146,1772,1617,5
437598,4549,1835,1700,5
281301,4870,1834,1472,5
580634,4393,1766,1524,5
914348,3970,1682,1462,5
289403,4440,1833,1545,5
745137,4534,1823,1483,5
384924,5018,1866,1459,5
136916,4850,1825,1480,5
576298,4680,1695,1940,8-Jul
194450,4475,1850,1655,5
136916,4850,1825,1480,5
591790,4630,1775,1480,5
356986,4860,1854,1480,5
950264,4545,1855,1690,5
186250,4370,1809,1461,5
682651,4761,1826,1439,5
654134,4620,1820,1750,5
713651,4649,1800,1416,5
871642,4524,1838,1701,5
741152,4667,1839,1663,5
739296,4685,1785,1715,7-Jun
683364,4451,1845,1675,5
527809,5065,1860,1467,5
510309,4661,1898,1664,5
472603,4750,1820,1488,5
587678,4294,1772,1605,5
576298,5055,1695,1960,8-Jul
281301,4870,1834,1472,5
348641,4579,1804,1490,5
950264,4545,1855,1690,5
468392,4915,1845,1470,5
378356,4572,1825,1482,5
540712,4519,1831,1694,5
219195,4335,1814,1695,5
409854,4640,1825,1745,5
349023,4510,1797,1477,5
347384,4600,1780,1445,5
178529,3797,1510,1820,7
905745,4278,1781,1648,5
603972,5036,1874,1480,5
416749,4270,1772,1605,5
354068,4665,1700,1505,5
379876,4590,1820,1488,5
125403,5266,1878,1772,7
692703,4510,1852,1677,5
924154,4587,1825,1490,5
219195,4365,1814,1695,5
304458,4630,1775,1480,5
349023,4666,1807,1460,5
281792,4319,1785,1441,5
379876,4558,1805,1505,5
587678,4294,1772,1605,5
136916,4850,1825,1480,5
492952,4683,1780,1465,5
576298,4680,1695,1940,8-Jul
347384,4600,1780,1445,5
953842,4480,1855,1645,5
360648,4160,1700,1495,5
576298,4680,1695,1940,8-Jul
436105,4710,1820,1470,5
714152,4506,1809,1685,5
194450,4475,1850,1655,5
186250,4370,1809,1461,5
654134,4620,1820,1750,5
619401,4500,1834,1707,5
379265,4032,1680,1450,5
580470,4562,1793,1468,5
125403,5266,1878,1772,7
587678,4294,1772,1605,5
692703,4510,1852,1677,5
281301,4872,1834,1484,5
560265,4440,1700,1783,8-Jun
198427,4590,1734,1470,5
682651,4818,1843,1432,5
290854,4585,1820,1685,5
290854,4585,1820,1685,5
540712,4519,1831,1694,5
409854,4640,1825,1745,5
961962,4487,1706,1470,5
347384,4600,1780,1445,5
206765,4718,1802,1466,5
978089,4425,1789,1470,5
349023,4567,1786,1454,5
481950,4633,1840,1530,5
923841,4855,1854,1474,5
739296,4710,1785,1745,7-Jun
732758,4565,1821,1624,5
401052,4431,1804,1532,5
379876,4590,1820,1488,5
289403,4440,1833,1545,5
245609,4348,1807,1574,5
291086,4843,1856,1484,5
290854,4585,1820,1685,5
914348,3970,1682,1462,5
924154,4587,1825,1490,5
492952,4683,1780,1465,5
221795,4398,1841,1591,5
453752,4643,1811,1454,5
914348,3970,1682,1462,5
745137,4368,1823,1483,5
291086,4843,1856,1484,5
304458,4630,1775,1480,5
854079,4664,1750,1505,5
219195,4335,1814,1695,5
961962,4487,1706,1470,5
492952,4683,1780,1465,5
597927,4855,1860,1475,5
321683,4655,1780,1453,5
281792,4462,1796,1421,5
580634,4393,1766,1524,5
175962,4475,1706,1469,5
206765,4718,1802,1471,5
580470,4562,1793,1468,5
209945,5055,1860,1491,5
472603,4750,1820,1488,5
693436,4725,1802,1478,5
745137,4534,1823,1483,5
735971,4587,1798,1463,5
603972,5036,1874,1480,5
580470,4562,1793,1468,5
527809,4925,1860,1470,5
401052,4452,1804,1535,5
510309,4661,1898,1664,5
103507,4270,1780,1630,5
206765,4718,1802,1466,5
961362,4384,1837,1594,5
379265,4032,1680,1450,5
124140,4650,1850,1695,5
124140,4650,1850,1695,5
741152,4667,1839,1660,5
692703,4510,1852,1677,5
245609,4348,1807,1574,5
649213,4730,1824,1426,5
492952,4683,1780,1465,5
854079,4664,1750,1505,5
248352,4120,1700,1460,5
248352,4400,1740,1460,5
347384,4600,1780,1445,5
953842,4480,1855,1645,5
614059,4783,1810,1442,5
614059,4714,1810,1442,5
914348,3970,1682,1462,5
425432,4605,1765,1460,5
248352,4400,1740,1460,5
714152,4506,1809,1685,5
194450,4475,1850,1655,5
871642,4524,1838,1701,5
290854,4585,1820,1685,5
416749,4270,1772,1605,5
472603,4750,1820,1488,5
425432,4605,1765,1460,5
425432,4605,1765,1460,5
923841,4855,1854,1476,5
883691,4866,1832,1464,5
178529,3797,1510,1820,7
409854,4681,1827,1710,5
347384,4600,1780,1445,5
175962,4475,1706,1469,5
714152,4506,1809,1685,5
401052,4431,1804,1532,5
540712,4519,1831,1694,5
569154,4195,1772,1617,5
883691,4865,1820,1475,5
248352,4370,1700,1460,5
597927,4845,1830,1460,5
560265,4440,1700,1783,8-Jun
425432,4605,1765,1460,5
923841,4855,1854,1474,5
281301,4872,1834,1484,5
950264,4545,1855,1690,5
714152,4506,1809,1685,5
516750,4530,1721,1730,8-Jul
468392,4915,1845,1470,5
714860,4720,1815,1465,5
953842,4480,1855,1645,5
810398,4282,1706,1475,5
321683,4655,1780,1453,5
281792,4462,1796,1421,5
453752,4650,1811,1454,5
527809,5065,1860,1467,5
379876,4558,1805,1505,5
291514,4160,1810,1635,5
178529,3797,1510,1820,7
871642,4524,1838,1685,5
281792,4319,1785,1441,5
510309,4661,1898,1664,5
409854,4649,1852,1710,5
350259,4598,1826,1425,5
950264,4545,1855,1690,5
950264,4545,1855,1690,5
392593,4470,1837,1670,5
713651,4649,1800,1416,5
468392,4915,1845,1470,5
392593,4470,1837,1670,5
713651,4649,1800,1416,5
671482,4280,1785,1658,5
614059,4783,1810,1442,5
501564,4810,1910,1770,7
291514,4160,1810,1635,5
692703,4510,1852,1677,5
347384,4600,1780,1445,5
270690,4415,1685,1850,5
714860,4720,1815,1465,5
321683,4655,1780,1453,5
739296,4710,1785,1745,7-Jun
693436,4725,1802,1478,5
281301,4872,1834,1484,5
248352,4370,1700,1460,5
597927,4845,1830,1460,5
206765,4718,1802,1471,5
270690,4415,1685,1850,5
963845,4270,1780,1622,5
741152,4667,1839,1660,5
739296,4710,1785,1715,7-Jun
125403,5266,1878,1772,7
961962,4487,1706,1470,5
248352,4370,1700,1460,5
560265,4440,1700,1783,8-Jun
621073,4400,1680,1770,8-Jul
961362,4384,1837,1612,5
654134,4620,1820,1750,5
125403,5203,1878,1805,7
526401,4610,1800,1450,5
475895,4559,1793,1487,5
379265,4032,1680,1450,5
401052,4431,1804,1535,5
124140,4650,1850,1695,5
628041,4255,1799,1452,5
905745,4278,1781,1648,5
587678,4294,1772,1605,5
914348,3987,1705,1486,5
961962,4487,1706,1470,5
304458,4630,1775,1480,5
349023,4643,1797,1477,5
576298,5055,1695,1960,8-Jul
580634,4393,1766,1524,5
819061,4450,1855,1635,5
221795,4398,1841,1591,5
291514,4160,1810,1635,5
978089,4631,1789,1470,5
745137,4534,1823,1483,5
743957,4544,1779,1467,5
914348,3975,1682,1487,5
693436,4725,1802,1478,5
289403,4440,1833,1545,5
745137,4368,1823,1483,5
745137,4534,1823,1483,5
136916,4850,1825,1480,5
425432,4605,1765,1460,5
923841,4855,1854,1476,5
923841,4855,1854,1474,5
384924,5018,1866,1459,5
349023,4643,1797,1479,5
308913,4445,1765,1485,5
591790,4630,1775,1485,5
619401,4500,1834,1707,5
819061,4450,1855,1635,5
961362,4384,1837,1612,5
735971,4587,1798,1463,5
379876,4590,1820,1488,5
291514,4160,1810,1635,5
526401,4610,1800,1450,5
923841,4855,1854,1476,5
654134,4620,1820,1750,5
453752,4755,1811,1455,5
416749,4270,1772,1605,5
124140,4650,1850,1695,5
569154,4195,1772,1617,5
409854,4649,1852,1710,5
136916,4850,1825,1480,5
384924,5018,1866,1461,5
786351,4570,1775,1445,5
576298,4715,1720,1940,8-Jul
481950,4633,1840,1535,5
961362,4384,1837,1594,5
914348,3970,1682,1462,5
245609,4348,1807,1574,5
291086,4843,1856,1484,5
492952,4683,1780,1465,5
289386,4582,1795,1458,5
810398,4282,1706,1475,5
453752,4650,1811,1454,5
379876,4590,1820,1488,5
745137,4368,1823,1483,5
628041,4255,1799,1452,5
124140,4650,1850,1695,5
245609,4348,1807,1574,5
409854,4649,1852,1710,5
136916,4850,1825,1480,5
289386,4461,1795,1474,5
883691,4866,1832,1464,5
354068,4631,1760,1503,5
745137,4368,1823,1483,5
961962,4501,1704,1469,5
248352,4400,1740,1460,5
378356,4572,1825,1482,5
436105,4710,1820,1470,5
395234,4805,1860,1458,5
603972,5036,1874,1480,5
379265,4032,1680,1450,5
671482,4280,1785,1658,5
453752,4760,1811,1458,5
540712,4519,1831,1694,5
745137,4534,1823,1483,5
924154,4587,1825,1490,5
851857,4812,1903,1680,5
576298,5055,1695,1960,8-Jul
347384,4600,1780,1445,5
671482,4280,1785,1658,5
378356,4572,1825,1482,5
281792,4319,1785,1441,5
453752,4643,1811,1454,5
628041,4255,1799,1452,5
475895,4559,1793,1487,5
178529,4100,1510,1830,7
603972,5036,1874,1480,5
453752,4755,1811,1455,5
209945,5055,1860,1491,5
510309,4661,1898,1664,5
302513,4354,1840,1654,5
745137,4534,1823,1483,5
569154,4146,1772,1617,5
409854,4681,1827,1710,5
425432,4605,1765,1460,5
576298,4680,1695,1940,8-Jul
289386,4582,1795,1458,5
559132,4891,1830,1490,5
401052,4431,1804,1532,5
290854,4585,1820,1685,5
576298,4715,1720,1940,8-Jul
281301,4870,1834,1472,5
713651,4649,1800,1416,5
379265,4032,1680,1450,5
743957,4544,1779,1467,5
576298,5055,1695,1960,8-Jul
347384,4600,1780,1445,5
348641,4579,1804,1490,5
587678,4294,1772,1605,5
540712,4519,1831,1694,5
692703,4510,1852,1677,5
745137,4534,1823,1483,5
481950,4633,1840,1535,5
883691,4865,1820,1475,5
175962,4475,1706,1469,5
961962,4487,1706,1470,5
304458,4630,1775,1480,5
349023,4567,1786,1455,5
248352,4400,1740,1460,5
496459,4420,1760,1670,5
472603,4750,1820,1488,5
125403,5203,1878,1811,7
321683,4655,1780,1453,5
963845,4270,1780,1622,5
871642,4524,1838,1701,5
819061,4450,1855,1635,5
603972,5036,1874,1480,5
587678,4294,1772,1605,5
540712,4519,1831,1694,5
492952,4683,1780,1465,5
348641,4579,1804,1490,5
871642,4524,1838,1695,5
614059,4783,1810,1442,5
540712,4519,1831,1694,5
750340,4530,1900,1700,5
409854,4681,1827,1710,5
425432,4605,1765,1460,5
347384,4600,1780,1445,5
714860,4720,1815,1465,5
360648,4160,1700,1495,5
819061,4450,1855,1635,5
